id,date,time,item,qty,price
446,2023-08-25,20:57:23,String Bean Chicken Breast,1,6.15
447,2023-08-25,21:06:36,Honey Sesame Chicken Breast,1,6.15
448,2023-08-25,21:06:36,Broccoli Beef,1,6.15
449,2023-08-25,21:06:36,Grilled Teriyaki Chicken,1,6.15
450,2023-08-25,21:13:56,Super Greens Side,1,4.5
451,2023-08-25,21:13:56,Grilled Teriyaki Chicken,1,6.15
452,2023-08-25,21:20:43,Honey Sesame Chicken Breast,1,6.15
453,2023-08-25,21:29:52,Chow Mein,1,4.5
454,2023-08-25,21:29:52,Steamed White Rice,1,4.5
455,2023-08-25,21:38:45,Grilled Teriyaki Chicken,1,6.15
456,2023-08-25,21:38:45,Beijing Beef,1,6.15
457,2023-08-25,21:45:41,Kung Pao Chicken,1,6.15
458,2023-08-25,21:53:50,Honey Sesame Chicken Breast,1,6.15
459,2023-08-25,21:53:50,Fried Rice,1,4.5
460,2023-08-25,21:53:50,String Bean Chicken Breast,1,6.15
461,2023-08-25,21:59:52,Mushroom Chicken,1,6.15
462,2023-08-25,21:59:52,Beijing Beef,1,6.15
463,2023-08-26,09:30:20,Teriyaki Chicken,1,6.15
464,2023-08-26,09:39:04,Grilled Teriyaki Chicken,1,6.15
465,2023-08-26,09:45:10,String Bean Chicken Breast,1,6.15
466,2023-08-26,09:45:10,Fried Rice,1,4.5
467,2023-08-26,09:45:10,Teriyaki Chicken,1,6.15
468,2023-08-26,09:51:57,Steamed White Rice,3,4.5
469,2023-08-26,09:51:57,Kung Pao Chicken,1,6.15
470,2023-08-26,09:51:57,Orange Chicken,1,6.15
471,2023-08-26,09:58:55,Black Pepper Angus Steak,1,7.15
472,2023-08-26,10:09:06,Steamed White Rice,1,4.5
473,2023-08-26,10:14:24,String Bean Chicken Breast,1,6.15
474,2023-08-26,10:14:24,Chow Mein,1,4.5
475,2023-08-26,10:22:43,Black Pepper Chicken,1,6.15
476,2023-08-26,10:22:43,Mushroom Chicken,1,6.15
477,2023-08-26,10:30:20,Black Pepper Angus Steak,1,7.15
478,2023-08-26,10:30:20,Beijing Beef,1,6.15
479,2023-08-26,10:37:48,Broccoli Beef,2,6.15
480,2023-08-26,10:45:00,Broccoli Beef,1,6.15
481,2023-08-26,10:45:00,Grilled Teriyaki Chicken,1,6.15
482,2023-08-26,10:45:00,Steamed White Rice,1,4.5
483,2023-08-26,10:50:49,Teriyaki Chicken,1,6.15
484,2023-08-26,10:56:40,String Bean Chicken Breast,1,6.15
485,2023-08-26,10:56:40,Kung Pao Chicken,1,6.15
486,2023-08-26,10:56:40,Orange Chicken,2,6.15
487,2023-08-26,11:03:38,Black Pepper Chicken,1,6.15
488,2023-08-26,11:12:03,Black Pepper Chicken,1,6.15
489,2023-08-26,11:12:03,Mushroom Chicken,1,6.15
490,2023-08-26,11:20:23,Black Pepper Chicken,1,6.15
491,2023-08-26,11:20:23,Fried Rice,1,4.5
492,2023-08-26,11:25:54,Kung Pao Chicken,1,6.15
493,2023-08-26,11:25:54,Orange Chicken,1,6.15
494,2023-08-26,11:25:54,Beijing Beef,1,6.15
495,2023-08-26,11:30:44,Super Greens Side,1,4.5
496,2023-08-26,11:30:44,Broccoli Beef,1,6.15
497,2023-08-26,11:30:44,Grilled Teriyaki Chicken,1,6.15
498,2023-08-26,11:40:16,Super Greens Side,1,4.5
499,2023-08-26,11:40:16,Kung Pao Chicken,1,6.15
500,2023-08-26,11:40:16,Honey Sesame Chicken Breast,1,6.15
501,2023-08-26,11:45:20,String Bean Chicken Breast,1,6.15
502,2023-08-26,11:54:32,Steamed White Rice,2,4.5
503,2023-08-26,12:00:22,Mushroom Chicken,1,6.15
504,2023-08-26,12:08:17,Honey Sesame Chicken Breast,1,6.15
505,2023-08-26,12:08:17,Super Greens Side,1,4.5
506,2023-08-26,12:08:17,Fried Rice,1,4.5
507,2023-08-26,12:08:17,Beijing Beef,1,6.15
508,2023-08-26,12:14:38,Super Greens Side,1,4.5
509,2023-08-26,12:14:38,Honey Sesame Chicken Breast,1,6.15
510,2023-08-26,12:14:38,Grilled Teriyaki Chicken,1,6.15
511,2023-08-26,12:21:05,String Bean Chicken Breast,1,6.15
512,2023-08-26,12:21:05,Honey Sesame Chicken Breast,1,6.15
513,2023-08-26,12:30:33,Mushroom Chicken,1,6.15
514,2023-08-26,12:30:33,Steamed White Rice,1,4.5
515,2023-08-26,12:38:34,Super Greens Side,1,4.5
516,2023-08-26,12:38:34,Steamed White Rice,1,4.5
517,2023-08-26,12:46:04,Chow Mein,1,4.5
518,2023-08-26,12:46:04,Broccoli Beef,1,6.15
519,2023-08-26,12:56:30,Black Pepper Chicken,1,6.15
520,2023-08-26,12:56:30,Chow Mein,1,4.5
521,2023-08-26,12:56:30,Broccoli Beef,1,6.15
522,2023-08-26,12:56:30,Beijing Beef,1,6.15
523,2023-08-26,13:03:02,Super Greens Side,1,4.5
524,2023-08-26,13:03:02,String Bean Chicken Breast,1,6.15
525,2023-08-26,13:09:41,Super Greens Side,1,4.5
526,2023-08-26,13:09:41,Black Pepper Angus Steak,2,7.15
527,2023-08-26,13:09:41,Teriyaki Chicken,1,6.15
528,2023-08-26,13:17:24,Chow Mein,1,4.5
529,2023-08-26,13:17:24,Broccoli Beef,1,6.15
530,2023-08-26,13:27:05,Broccoli Beef,1,6.15
531,2023-08-26,13:27:05,Super Greens Side,2,4.5
532,2023-08-26,13:27:05,Grilled Teriyaki Chicken,1,6.15
533,2023-08-26,13:32:11,Super Greens Side,1,4.5
534,2023-08-26,13:32:11,Fried Rice,2,4.5
535,2023-08-26,13:32:11,Grilled Teriyaki Chicken,1,6.15
536,2023-08-26,13:32:11,Beijing Beef,1,6.15
537,2023-08-26,13:38:06,Black Pepper Chicken,2,6.15
538,2023-08-26,13:38:06,Mushroom Chicken,1,6.15
539,2023-08-26,13:38:06,Teriyaki Chicken,1,6.15
540,2023-08-26,13:38:06,Steamed White Rice,1,4.5
541,2023-08-26,13:44:52,Black Pepper Angus Steak,1,7.15
542,2023-08-26,13:44:52,Mushroom Chicken,1,6.15
543,2023-08-26,13:53:56,Super Greens Side,1,4.5
544,2023-08-26,13:53:56,Steamed White Rice,1,4.5
545,2023-08-26,14:02:12,Beijing Beef,1,6.15
546,2023-08-26,14:10:03,Fried Rice,1,4.5
547,2023-08-26,14:15:40,Orange Chicken,1,6.15
548,2023-08-26,14:15:40,Steamed White Rice,1,4.5
549,2023-08-26,14:24:55,Super Greens Side,1,4.5
550,2023-08-26,14:24:55,Beijing Beef,3,6.15
551,2023-08-26,14:34:37,Mushroom Chicken,1,6.15
552,2023-08-26,14:43:25,Black Pepper Chicken,1,6.15
553,2023-08-26,14:52:32,Honey Sesame Chicken Breast,1,6.15
554,2023-08-26,14:52:32,Kung Pao Chicken,1,6.15
555,2023-08-26,14:52:32,Super Greens Side,1,4.5
556,2023-08-26,14:52:32,Beijing Beef,1,6.15
557,2023-08-26,14:58:46,Super Greens Side,1,4.5
558,2023-08-26,14:58:46,Chow Mein,1,4.5
559,2023-08-26,14:58:46,Orange Chicken,1,6.15
560,2023-08-26,14:58:46,Honey Sesame Chicken Breast,1,6.15
561,2023-08-26,15:05:35,Honey Sesame Chicken Breast,1,6.15
562,2023-08-26,15:05:35,Kung Pao Chicken,1,6.15
563,2023-08-26,15:05:35,Mushroom Chicken,1,6.15
564,2023-08-26,15:12:38,Chow Mein,1,4.5
565,2023-08-26,15:12:38,Mushroom Chicken,1,6.15
566,2023-08-26,15:12:38,Steamed White Rice,1,4.5
567,2023-08-26,15:20:45,Chow Mein,1,4.5
568,2023-08-26,15:20:45,Black Pepper Angus Steak,1,7.15
569,2023-08-26,15:28:31,Super Greens Side,1,4.5
570,2023-08-26,15:28:31,Black Pepper Chicken,1,6.15
571,2023-08-26,15:28:31,String Bean Chicken Breast,1,6.15
572,2023-08-26,15:34:19,Kung Pao Chicken,1,6.15
573,2023-08-26,15:34:19,Teriyaki Chicken,1,6.15
574,2023-08-26,15:34:19,Grilled Teriyaki Chicken,1,6.15
575,2023-08-26,15:43:30,Black Pepper Angus Steak,1,7.15
576,2023-08-26,15:43:30,Mushroom Chicken,1,6.15
577,2023-08-26,15:49:53,Chow Mein,2,4.5
578,2023-08-26,15:58:39,Kung Pao Chicken,1,6.15
579,2023-08-26,15:58:39,Grilled Teriyaki Chicken,1,6.15
580,2023-08-26,16:07:29,Steamed White Rice,1,4.5
581,2023-08-26,16:13:02,Honey Sesame Chicken Breast,1,6.15
582,2023-08-26,16:13:02,Beijing Beef,1,6.15
583,2023-08-26,16:22:53,Mushroom Chicken,1,6.15
584,2023-08-26,16:22:53,Steamed White Rice,1,4.5
585,2023-08-26,16:31:31,Steamed White Rice,1,4.5
586,2023-08-26,16:37:10,Black Pepper Chicken,1,6.15
587,2023-08-26,16:37:10,Kung Pao Chicken,2,6.15
588,2023-08-26,16:37:10,Teriyaki Chicken,1,6.15
589,2023-08-26,16:42:21,Fried Rice,1,4.5
590,2023-08-26,16:42:21,Beijing Beef,1,6.15
591,2023-08-26,16:42:21,Grilled Teriyaki Chicken,1,6.15
592,2023-08-26,16:47:14,Broccoli Beef,1,6.15
593,2023-08-26,16:47:14,Fried Rice,1,4.5
594,2023-08-26,16:57:40,Kung Pao Chicken,1,6.15
595,2023-08-26,16:57:40,Steamed White Rice,1,4.5
596,2023-08-26,17:07:12,Kung Pao Chicken,1,6.15
597,2023-08-26,17:07:12,Honey Sesame Chicken Breast,1,6.15
598,2023-08-26,17:07:12,Broccoli Beef,1,6.15
599,2023-08-26,17:07:12,Mushroom Chicken,1,6.15
600,2023-08-26,17:07:12,String Bean Chicken Breast,1,6.15
601,2023-08-26,17:07:12,Fried Rice,1,4.5
602,2023-08-26,17:12:23,Super Greens Side,1,4.5
603,2023-08-26,17:12:23,Fried Rice,1,4.5
604,2023-08-26,17:19:14,String Bean Chicken Breast,2,6.15
605,2023-08-26,17:28:59,Honey Sesame Chicken Breast,1,6.15
606,2023-08-26,17:28:59,Broccoli Beef,1,6.15
607,2023-08-26,17:28:59,Mushroom Chicken,1,6.15
608,2023-08-26,17:38:07,Fried Rice,1,4.5
609,2023-08-26,17:47:57,String Bean Chicken Breast,1,6.15
610,2023-08-26,17:47:57,Teriyaki Chicken,1,6.15
611,2023-08-26,17:57:37,Chow Mein,1,4.5
612,2023-08-26,17:57:37,Kung Pao Chicken,1,6.15
613,2023-08-26,18:03:47,String Bean Chicken Breast,1,6.15
614,2023-08-26,18:03:47,Chow Mein,1,4.5
615,2023-08-26,18:03:47,Black Pepper Chicken,1,6.15
616,2023-08-26,18:09:45,Honey Sesame Chicken Breast,1,6.15
617,2023-08-26,18:17:20,Honey Sesame Chicken Breast,1,6.15
618,2023-08-26,18:17:20,Chow Mein,1,4.5
619,2023-08-26,18:17:20,Black Pepper Angus Steak,1,7.15
620,2023-08-26,18:17:20,Beijing Beef,1,6.15
621,2023-08-26,18:25:37,Black Pepper Chicken,1,6.15
622,2023-08-26,18:25:37,Broccoli Beef,1,6.15
623,2023-08-26,18:25:37,Fried Rice,1,4.5
624,2023-08-26,18:31:17,Black Pepper Chicken,1,6.15
625,2023-08-26,18:31:17,String Bean Chicken Breast,2,6.15
626,2023-08-26,18:31:17,Black Pepper Angus Steak,1,7.15
627,2023-08-26,18:31:17,Orange Chicken,1,6.15
628,2023-08-26,18:31:17,Beijing Beef,1,6.15
629,2023-08-26,18:38:57,Beijing Beef,2,6.15
630,2023-08-26,18:38:57,Honey Sesame Chicken Breast,1,6.15
631,2023-08-26,18:38:57,Grilled Teriyaki Chicken,1,6.15
632,2023-08-26,18:38:57,String Bean Chicken Breast,1,6.15
633,2023-08-26,18:47:48,Chow Mein,1,4.5
634,2023-08-26,18:47:48,Steamed White Rice,1,4.5
635,2023-08-26,18:47:48,Grilled Teriyaki Chicken,1,6.15
636,2023-08-26,18:55:47,Fried Rice,1,4.5
637,2023-08-26,18:55:47,Kung Pao Chicken,2,6.15
638,2023-08-26,19:05:02,String Bean Chicken Breast,1,6.15
639,2023-08-26,19:05:02,Black Pepper Angus Steak,1,7.15
640,2023-08-26,19:12:34,Grilled Teriyaki Chicken,1,6.15
641,2023-08-26,19:18:45,Super Greens Side,2,4.5
642,2023-08-26,19:18:45,Steamed White Rice,1,4.5
643,2023-08-26,19:27:38,String Bean Chicken Breast,1,6.15
644,2023-08-26,19:27:38,Fried Rice,2,4.5
645,2023-08-26,19:27:38,Honey Sesame Chicken Breast,1,6.15
646,2023-08-26,19:27:38,Mushroom Chicken,2,6.15
647,2023-08-26,19:36:32,Super Greens Side,1,4.5
648,2023-08-26,19:36:32,Black Pepper Chicken,2,6.15
649,2023-08-26,19:36:32,Grilled Teriyaki Chicken,2,6.15
650,2023-08-26,19:44:26,Fried Rice,1,4.5
651,2023-08-26,19:44:26,Mushroom Chicken,1,6.15
652,2023-08-26,19:51:25,Super Greens Side,1,4.5
653,2023-08-26,19:51:25,Chow Mein,1,4.5
654,2023-08-26,19:51:25,Fried Rice,1,4.5
655,2023-08-26,19:51:25,Kung Pao Chicken,1,6.15
656,2023-08-26,19:57:35,String Bean Chicken Breast,1,6.15
657,2023-08-26,19:57:35,Black Pepper Angus Steak,1,7.15
658,2023-08-26,19:57:35,Mushroom Chicken,1,6.15
659,2023-08-26,19:57:35,Honey Sesame Chicken Breast,1,6.15
660,2023-08-26,20:05:02,Super Greens Side,1,4.5
661,2023-08-26,20:05:02,Grilled Teriyaki Chicken,1,6.15
662,2023-08-26,20:14:18,Black Pepper Angus Steak,1,7.15
663,2023-08-26,20:14:18,Fried Rice,1,4.5
664,2023-08-26,20:14:18,Kung Pao Chicken,1,6.15
665,2023-08-26,20:19:30,Super Greens Side,2,4.5
666,2023-08-26,20:19:30,Mushroom Chicken,1,6.15
667,2023-08-26,20:25:36,Kung Pao Chicken,1,6.15
668,2023-08-26,20:25:36,Mushroom Chicken,2,6.15
669,2023-08-26,20:25:36,Beijing Beef,1,6.15
670,2023-08-26,20:31:46,Broccoli Beef,1,6.15
671,2023-08-26,20:38:15,String Bean Chicken Breast,1,6.15
672,2023-08-26,20:38:15,Fried Rice,1,4.5
673,2023-08-26,20:38:15,Mushroom Chicken,1,6.15
674,2023-08-26,20:45:06,Black Pepper Angus Steak,1,7.15
675,2023-08-26,20:45:06,Grilled Teriyaki Chicken,1,6.15
676,2023-08-26,20:54:55,Broccoli Beef,1,6.15
677,2023-08-26,21:01:18,Orange Chicken,1,6.15
678,2023-08-26,21:01:18,Mushroom Chicken,2,6.15
679,2023-08-26,21:08:55,Chow Mein,1,4.5
680,2023-08-26,21:17:14,Honey Sesame Chicken Breast,1,6.15
681,2023-08-26,21:17:14,Fried Rice,1,4.5
682,2023-08-26,21:17:14,Orange Chicken,1,6.15
683,2023-08-26,21:17:14,Grilled Teriyaki Chicken,2,6.15
684,2023-08-26,21:25:51,Black Pepper Angus Steak,1,7.15
685,2023-08-26,21:25:51,Kung Pao Chicken,1,6.15
686,2023-08-26,21:33:49,Black Pepper Chicken,1,6.15
687,2023-08-26,21:33:49,Fried Rice,1,4.5
688,2023-08-26,21:33:49,Steamed White Rice,1,4.5
689,2023-08-26,21:33:49,Grilled Teriyaki Chicken,1,6.15
690,2023-08-26,21:39:07,Chow Mein,1,4.5
691,2023-08-26,21:39:07,Teriyaki Chicken,1,6.15
692,2023-08-26,21:39:07,Beijing Beef,1,6.15
693,2023-08-26,21:46:29,Broccoli Beef,1,6.15
694,2023-08-26,21:46:29,Black Pepper Chicken,1,6.15
695,2023-08-26,21:46:29,Mushroom Chicken,1,6.15
696,2023-08-26,21:51:19,Broccoli Beef,1,6.15
697,2023-08-27,09:30:20,Super Greens Side,1,4.5
698,2023-08-27,09:30:20,Broccoli Beef,1,6.15
699,2023-08-27,09:30:20,Black Pepper Chicken,2,6.15
700,2023-08-27,09:35:34,Kung Pao Chicken,1,6.15
701,2023-08-27,09:42:21,Kung Pao Chicken,1,6.15
702,2023-08-27,09:42:21,Teriyaki Chicken,1,6.15
703,2023-08-27,09:42:21,Honey Sesame Chicken Breast,1,6.15
704,2023-08-27,09:42:21,Black Pepper Angus Steak,1,7.15
705,2023-08-27,09:42:21,Grilled Teriyaki Chicken,1,6.15
706,2023-08-27,09:50:09,Black Pepper Angus Steak,1,7.15
707,2023-08-27,09:55:47,Honey Sesame Chicken Breast,1,6.15
708,2023-08-27,09:55:47,Black Pepper Angus Steak,1,7.15
709,2023-08-27,09:55:47,Teriyaki Chicken,1,6.15
710,2023-08-27,10:05:41,Teriyaki Chicken,1,6.15
711,2023-08-27,10:14:42,Honey Sesame Chicken Breast,1,6.15
712,2023-08-27,10:14:42,Black Pepper Angus Steak,1,7.15
713,2023-08-27,10:14:42,Super Greens Side,1,4.5
714,2023-08-27,10:14:42,String Bean Chicken Breast,1,6.15
715,2023-08-27,10:23:51,Black Pepper Angus Steak,1,7.15
716,2023-08-27,10:23:51,Fried Rice,1,4.5
717,2023-08-27,10:28:37,Chow Mein,1,4.5
718,2023-08-27,10:28:37,Fried Rice,1,4.5
719,2023-08-27,10:28:37,Orange Chicken,1,6.15
720,2023-08-27,10:35:45,Teriyaki Chicken,1,6.15
721,2023-08-27,10:35:45,Steamed White Rice,1,4.5
722,2023-08-27,10:41:11,Kung Pao Chicken,1,6.15
723,2023-08-27,10:41:11,Mushroom Chicken,1,6.15
724,2023-08-27,10:50:30,Mushroom Chicken,1,6.15
725,2023-08-27,10:50:30,Orange Chicken,2,6.15
726,2023-08-27,10:50:30,Teriyaki Chicken,1,6.15
727,2023-08-27,10:58:35,String Bean Chicken Breast,1,6.15
728,2023-08-27,10:58:35,Teriyaki Chicken,1,6.15
729,2023-08-27,10:58:35,Honey Sesame Chicken Breast,1,6.15
730,2023-08-27,10:58:35,Steamed White Rice,1,4.5
731,2023-08-27,11:04:44,Black Pepper Angus Steak,1,7.15
732,2023-08-27,11:04:44,Fried Rice,1,4.5
733,2023-08-27,11:10:51,Kung Pao Chicken,1,6.15
734,2023-08-27,11:10:51,Orange Chicken,1,6.15
735,2023-08-27,11:10:51,Grilled Teriyaki Chicken,1,6.15
736,2023-08-27,11:19:25,Fried Rice,1,4.5
737,2023-08-27,11:19:25,Beijing Beef,1,6.15
738,2023-08-27,11:24:11,Black Pepper Chicken,1,6.15
739,2023-08-27,11:24:11,Orange Chicken,1,6.15
740,2023-08-27,11:34:24,Black Pepper Chicken,1,6.15
741,2023-08-27,11:34:24,Teriyaki Chicken,1,6.15
742,2023-08-27,11:34:24,Kung Pao Chicken,1,6.15
743,2023-08-27,11:43:15,Honey Sesame Chicken Breast,1,6.15
744,2023-08-27,11:50:10,Kung Pao Chicken,1,6.15
745,2023-08-27,11:50:10,Steamed White Rice,1,4.5
746,2023-08-27,11:50:10,Beijing Beef,1,6.15
747,2023-08-27,11:58:03,Honey Sesame Chicken Breast,1,6.15
748,2023-08-27,11:58:03,Broccoli Beef,1,6.15
749,2023-08-27,11:58:03,Teriyaki Chicken,1,6.15
750,2023-08-27,11:58:03,Beijing Beef,1,6.15
751,2023-08-27,12:04:21,Mushroom Chicken,1,6.15
752,2023-08-27,12:04:21,Teriyaki Chicken,1,6.15
753,2023-08-27,12:04:21,Beijing Beef,1,6.15
754,2023-08-27,12:14:38,Black Pepper Angus Steak,1,7.15
755,2023-08-27,12:14:38,Kung Pao Chicken,2,6.15
756,2023-08-27,12:20:16,Fried Rice,1,4.5
757,2023-08-27,12:25:48,Orange Chicken,1,6.15
758,2023-08-27,12:25:48,Steamed White Rice,1,4.5
759,2023-08-27,12:36:00,Honey Sesame Chicken Breast,1,6.15
760,2023-08-27,12:42:32,String Bean Chicken Breast,1,6.15
761,2023-08-27,12:42:32,Super Greens Side,1,4.5
762,2023-08-27,12:51:56,Chow Mein,1,4.5
763,2023-08-27,12:58:23,Super Greens Side,1,4.5
764,2023-08-27,13:04:10,Chow Mein,1,4.5
765,2023-08-27,13:04:10,Kung Pao Chicken,1,6.15
766,2023-08-27,13:04:10,Steamed White Rice,1,4.5
767,2023-08-27,13:14:16,Black Pepper Angus Steak,1,7.15
768,2023-08-27,13:14:16,Black Pepper Chicken,1,6.15
769,2023-08-27,13:14:16,Mushroom Chicken,2,6.15
770,2023-08-27,13:23:51,String Bean Chicken Breast,1,6.15
771,2023-08-27,13:23:51,Orange Chicken,1,6.15
772,2023-08-27,13:31:16,Black Pepper Chicken,1,6.15
773,2023-08-27,13:31:16,Beijing Beef,1,6.15
774,2023-08-27,13:36:55,Grilled Teriyaki Chicken,1,6.15
775,2023-08-27,13:43:29,Black Pepper Angus Steak,1,7.15
776,2023-08-27,13:43:29,Fried Rice,1,4.5
777,2023-08-27,13:43:29,Steamed White Rice,1,4.5
778,2023-08-27,13:51:41,Super Greens Side,1,4.5
779,2023-08-27,13:51:41,Grilled Teriyaki Chicken,1,6.15
780,2023-08-27,13:51:41,String Bean Chicken Breast,1,6.15
781,2023-08-27,13:57:57,Broccoli Beef,1,6.15
782,2023-08-27,14:04:05,String Bean Chicken Breast,1,6.15
783,2023-08-27,14:04:05,Kung Pao Chicken,1,6.15
784,2023-08-27,14:04:05,Steamed White Rice,1,4.5
785,2023-08-27,14:12:26,Black Pepper Chicken,1,6.15
786,2023-08-27,14:12:26,Mushroom Chicken,1,6.15
787,2023-08-27,14:19:25,String Bean Chicken Breast,1,6.15
788,2023-08-27,14:19:25,Black Pepper Chicken,1,6.15
789,2023-08-27,14:19:25,Fried Rice,1,4.5
790,2023-08-27,14:19:25,Kung Pao Chicken,1,6.15
791,2023-08-27,14:24:41,Super Greens Side,1,4.5
792,2023-08-27,14:32:22,Honey Sesame Chicken Breast,1,6.15
793,2023-08-27,14:32:22,Black Pepper Angus Steak,1,7.15
794,2023-08-27,14:39:04,Kung Pao Chicken,1,6.15
795,2023-08-27,14:39:04,Orange Chicken,1,6.15
796,2023-08-27,14:46:16,String Bean Chicken Breast,1,6.15
797,2023-08-27,14:46:16,Kung Pao Chicken,1,6.15
798,2023-08-27,14:46:16,Broccoli Beef,2,6.15
799,2023-08-27,14:52:40,Super Greens Side,1,4.5
800,2023-08-27,14:52:40,Broccoli Beef,1,6.15
801,2023-08-27,15:01:17,String Bean Chicken Breast,1,6.15
802,2023-08-27,15:01:17,Kung Pao Chicken,1,6.15
803,2023-08-27,15:01:17,Super Greens Side,2,4.5
804,2023-08-27,15:01:17,Beijing Beef,1,6.15
805,2023-08-27,15:10:16,Honey Sesame Chicken Breast,1,6.15
806,2023-08-27,15:10:16,Broccoli Beef,1,6.15
807,2023-08-27,15:10:16,Black Pepper Chicken,1,6.15
808,2023-08-27,15:19:32,Broccoli Beef,1,6.15
809,2023-08-27,15:19:32,Kung Pao Chicken,1,6.15
810,2023-08-27,15:19:32,Steamed White Rice,1,4.5
811,2023-08-27,15:29:23,Broccoli Beef,1,6.15
812,2023-08-27,15:29:23,Grilled Teriyaki Chicken,1,6.15
813,2023-08-27,15:29:23,String Bean Chicken Breast,3,6.15
814,2023-08-27,15:29:23,Beijing Beef,1,6.15
815,2023-08-27,15:38:14,Black Pepper Chicken,1,6.15
816,2023-08-27,15:38:14,Chow Mein,1,4.5
817,2023-08-27,15:38:14,Black Pepper Angus Steak,1,7.15
818,2023-08-27,15:38:14,Steamed White Rice,1,4.5
819,2023-08-27,15:38:14,Broccoli Beef,2,6.15
820,2023-08-27,15:45:38,Black Pepper Angus Steak,1,7.15
821,2023-08-27,15:45:38,Mushroom Chicken,1,6.15
822,2023-08-27,15:45:38,Orange Chicken,3,6.15
823,2023-08-27,15:53:28,Honey Sesame Chicken Breast,1,6.15
824,2023-08-27,15:53:28,Teriyaki Chicken,1,6.15
825,2023-08-27,15:59:35,Super Greens Side,1,4.5
826,2023-08-27,15:59:35,Black Pepper Angus Steak,1,7.15
827,2023-08-27,15:59:35,Chow Mein,1,4.5
828,2023-08-27,16:09:57,String Bean Chicken Breast,1,6.15
829,2023-08-27,16:09:57,Mushroom Chicken,1,6.15
830,2023-08-27,16:09:57,Black Pepper Chicken,1,6.15
831,2023-08-27,16:09:57,Orange Chicken,1,6.15
832,2023-08-27,16:17:35,Fried Rice,2,4.5
833,2023-08-27,16:23:45,String Bean Chicken Breast,1,6.15
834,2023-08-27,16:23:45,Orange Chicken,1,6.15
835,2023-08-27,16:23:45,Beijing Beef,1,6.15
836,2023-08-27,16:30:13,Fried Rice,1,4.5
837,2023-08-27,16:30:13,Orange Chicken,1,6.15
838,2023-08-27,16:37:35,String Bean Chicken Breast,1,6.15
839,2023-08-27,16:47:12,Broccoli Beef,1,6.15
840,2023-08-27,16:47:12,Black Pepper Chicken,1,6.15
841,2023-08-27,16:47:12,Orange Chicken,1,6.15
842,2023-08-27,16:56:08,Super Greens Side,1,4.5
843,2023-08-27,16:56:08,Black Pepper Chicken,1,6.15
844,2023-08-27,16:56:08,Steamed White Rice,1,4.5
845,2023-08-27,17:03:22,String Bean Chicken Breast,1,6.15
846,2023-08-27,17:03:22,Mushroom Chicken,1,6.15
847,2023-08-27,17:12:09,Broccoli Beef,1,6.15
848,2023-08-27,17:12:09,Mushroom Chicken,1,6.15
849,2023-08-27,17:12:09,Black Pepper Angus Steak,1,7.15
850,2023-08-27,17:12:09,Beijing Beef,1,6.15
851,2023-08-27,17:21:30,Super Greens Side,1,4.5
852,2023-08-27,17:21:30,Teriyaki Chicken,1,6.15
853,2023-08-27,17:21:30,Steamed White Rice,1,4.5
854,2023-08-27,17:29:27,Broccoli Beef,1,6.15
855,2023-08-27,17:29:27,Black Pepper Chicken,1,6.15
856,2023-08-27,17:29:27,Chow Mein,2,4.5
857,2023-08-27,17:36:36,Black Pepper Angus Steak,1,7.15
858,2023-08-27,17:36:36,Broccoli Beef,1,6.15
859,2023-08-27,17:36:36,Fried Rice,1,4.5
860,2023-08-27,17:36:36,Orange Chicken,1,6.15
861,2023-08-27,17:43:41,Broccoli Beef,1,6.15
862,2023-08-27,17:43:41,Black Pepper Chicken,1,6.15
863,2023-08-27,17:50:44,Chow Mein,1,4.5
864,2023-08-27,17:50:44,Mushroom Chicken,1,6.15
865,2023-08-27,17:50:44,Beijing Beef,1,6.15
866,2023-08-27,17:57:14,Black Pepper Angus Steak,1,7.15
867,2023-08-27,17:57:14,Black Pepper Chicken,1,6.15
868,2023-08-27,17:57:14,Orange Chicken,1,6.15
869,2023-08-27,18:02:58,Honey Sesame Chicken Breast,1,6.15
870,2023-08-27,18:02:58,Chow Mein,1,4.5
871,2023-08-27,18:02:58,Beijing Beef,1,6.15
872,2023-08-27,18:07:43,Broccoli Beef,1,6.15
873,2023-08-27,18:07:43,Grilled Teriyaki Chicken,1,6.15
874,2023-08-27,18:14:04,Black Pepper Angus Steak,2,7.15
875,2023-08-27,18:14:04,Mushroom Chicken,1,6.15
876,2023-08-27,18:14:04,Steamed White Rice,1,4.5
877,2023-08-27,18:20:46,Black Pepper Chicken,1,6.15
878,2023-08-27,18:20:46,Grilled Teriyaki Chicken,1,6.15
879,2023-08-27,18:20:46,Beijing Beef,1,6.15
880,2023-08-27,18:27:02,Black Pepper Chicken,1,6.15
881,2023-08-27,18:27:02,Teriyaki Chicken,1,6.15
882,2023-08-27,18:33:12,String Bean Chicken Breast,1,6.15
883,2023-08-27,18:33:12,Grilled Teriyaki Chicken,1,6.15
884,2023-08-27,18:42:39,Black Pepper Angus Steak,1,7.15
885,2023-08-27,18:42:39,Beijing Beef,1,6.15
886,2023-08-27,18:49:17,Chow Mein,1,4.5
887,2023-08-27,18:58:39,Chow Mein,1,4.5
888,2023-08-27,18:58:39,Steamed White Rice,1,4.5
889,2023-08-27,19:05:04,Orange Chicken,1,6.15
890,2023-08-27,19:05:04,Steamed White Rice,1,4.5
891,2023-08-27,19:12:15,Black Pepper Angus Steak,1,7.15
